_id,query,searched,downloaded
63876440727ddf9f05e58494,Temporal Distribution Matching,-1,-1
63876440727ddf9f05e58496,UNIMO,-1,-1
63876440727ddf9f05e58498,Voxel RoI Pooling,-1,-1
63876440727ddf9f05e5849a,Schrödinger Network,-1,-1
63876440727ddf9f05e5849c,SynaNN,-1,-1
63876440727ddf9f05e5849e,AlphaFold,-1,-1
63876440727ddf9f05e584a0,HRI pipeline,-1,-1
63876440727ddf9f05e584a2,Proxy Anchor Loss for Deep Metric Learning,-1,-1
63876440727ddf9f05e584a4,SNGAN,-1,-1
63876440727ddf9f05e584a6,Growing Cosine Unit,-1,-1
63876440727ddf9f05e584a8,Matrix-power Normalization,-1,-1
63876440727ddf9f05e584aa,Adaptive Bezier-Curve Network,-1,-1
63876440727ddf9f05e584ac,CenterMask,-1,-1
63876440727ddf9f05e584ae,GreedyNAS-B,-1,-1
63876440727ddf9f05e584b0,Channel Squeeze and Spatial Excitation,-1,-1
63876440727ddf9f05e584b2,Softplus,-1,-1
63876440727ddf9f05e584b4,RAM,-1,-1
63876440727ddf9f05e584b6,Hard Swish,-1,-1
63876440727ddf9f05e584b8,High-Order Consensuses,-1,-1
63876440727ddf9f05e584ba,TrOCR,-1,-1
63876440727ddf9f05e584bc,CDEP,-1,-1
63876440727ddf9f05e584be,GBO,-1,-1
63876440727ddf9f05e584c1,Bootstrap Your Own Latent,-1,-1
63876440727ddf9f05e584c3,Medical Entity Disambiguation using Graph Neural Networks,-1,-1
63876440727ddf9f05e584c5,WaveGrad UBlock,-1,-1
63876440727ddf9f05e584c7,EsViT,-1,-1
63876440727ddf9f05e584c9,Residual Network,-1,-1
63876440727ddf9f05e584cb,GroupDNet,-1,-1
63876440727ddf9f05e584cd,AMSBound,-1,-1
63876440727ddf9f05e584cf,RandWire,-1,-1
63876440727ddf9f05e584d1,Channel Squeeze and Spatial Excitation (sSE),-1,-1
63876440727ddf9f05e584d3,CoaT,-1,-1
63876440727ddf9f05e584d5,VGG Loss,-1,-1
63876440727ddf9f05e584d7,E-swish,-1,-1
63876440727ddf9f05e584d9,WaveGrad,-1,-1
63876440727ddf9f05e584db,L-GCN,-1,-1
63876440727ddf9f05e584dd,Fast AutoAugment,-1,-1
63876440727ddf9f05e584df,RAE,-1,-1
63876440727ddf9f05e584e1,WaveNet,-1,-1
63876440727ddf9f05e584e3,Learning Cross-Modality Encoder Representations from Transformers,-1,-1
63876440727ddf9f05e584e5,Structural Deep Network Embedding,-1,-1
63876440727ddf9f05e584e7,ConvMLP,-1,-1
63876440727ddf9f05e584e9,ALiBi,-1,-1
63876440727ddf9f05e584eb,VisualBERT,-1,-1
63876440727ddf9f05e584ed,Instance-Level Meta Normalization,-1,-1
63876440727ddf9f05e584ef,Spatial Gating Unit,-1,-1
63876440727ddf9f05e584f1,Self-Organizing Map,-1,-1
63876440727ddf9f05e584f3,RFB Net,-1,-1
63876440727ddf9f05e584f5,Convolutional GRU,-1,-1
63876440727ddf9f05e584f7,Make-A-Scene,-1,-1
63876440727ddf9f05e584f9,L1 Regularization,-1,-1
63876440727ddf9f05e584fb,Slime Mould Algorithm,-1,-1
63876440727ddf9f05e584fd,VisuoSpatial Foresight,-1,-1
63876440727ddf9f05e584ff,SCN,-1,-1
63876440727ddf9f05e58501,InstaBoost,-1,-1
63876440727ddf9f05e58503,Dense Prediction Transformer,-1,-1
63876440727ddf9f05e58505,Gated Recurrent Unit,-1,-1
63876440727ddf9f05e58507,SPL,-1,-1
63876440727ddf9f05e58509,K3M,-1,-1
63876440727ddf9f05e5850b,Magnification Prior Contrastive Similarity,-1,-1
63876440727ddf9f05e5850d,CP N3,-1,-1
63876440727ddf9f05e5850f,Scale Aggregation Block,-1,-1
63876440727ddf9f05e58511,AutoEncoder,-1,-1
63876440727ddf9f05e58513,Non-Local Block,-1,-1
63876440727ddf9f05e58515,Dilated convolution with learnable spacings,-1,-1
63876440727ddf9f05e58517,Triplet Loss,-1,-1
63876440727ddf9f05e58519,ConViT,-1,-1
63876440727ddf9f05e5851b,Bidirectional Pyramid Networks for Semantic Segmentation,-1,-1
63876440727ddf9f05e5851d,DeepSIM,-1,-1
63876440727ddf9f05e5851f,AEDA,-1,-1
63876440727ddf9f05e58521,Local Augmentation,-1,-1
63876440727ddf9f05e58523,MPN,-1,-1
63876440727ddf9f05e58525,SENet,-1,-1
63876440727ddf9f05e58527,Contrastive Multiview Coding,-1,-1
63876440727ddf9f05e58529,Auditory Cortex ResNet,-1,-1
63876440727ddf9f05e5852b,PGM,-1,-1
63876440727ddf9f05e5852d,"SuperpixelGridCut, SuperpixelGridMean, SuperpixelGridMix",-1,-1
63876440727ddf9f05e5852f,Invertible NxN Convolution,-1,-1
63876440727ddf9f05e58531,GELU,-1,-1
63876440727ddf9f05e58533,FuseFormer Block,-1,-1
63876440727ddf9f05e58535,Linear Warmup With Linear Decay,-1,-1
63876440727ddf9f05e58537,NPID,-1,-1
63876440727ddf9f05e58539,SEAM,-1,-1
63876440727ddf9f05e5853b,MobileDet,-1,-1
63876440727ddf9f05e5853d,Serf,-1,-1
63876440727ddf9f05e5853f,Graph Neural Networks with Continual Learning,-1,-1
63876440727ddf9f05e58541,Regularized Autoencoders,-1,-1
63876440727ddf9f05e58543,Generative Adversarial Imitation Learning,-1,-1
63876440727ddf9f05e58545,Accordion,-1,-1
63876440727ddf9f05e58547,DropPathway,-1,-1
63876440727ddf9f05e58549,FuseFormer,-1,-1
63876440727ddf9f05e5854b,ELMo,-1,-1
63876440727ddf9f05e5854d,StoGCN,-1,-1
63876440727ddf9f05e5854f,Switch Transformer,-1,-1
63876440727ddf9f05e58551,Vision-and-Language BERT,-1,-1
63876440727ddf9f05e58553,BTmPG,-1,-1
63876440727ddf9f05e58555,GECO,-1,-1
63876440727ddf9f05e58557,CIDA,-1,-1
63876440727ddf9f05e58559,Dice Loss,-1,-1
63876440727ddf9f05e5855b,Self-Learning,-1,-1
63876440727ddf9f05e5855d,ScanSSD,-1,-1
63876440727ddf9f05e5855f,GNS,-1,-1
63876440727ddf9f05e58561,Random Horizontal Flip,-1,-1
63876440727ddf9f05e58563,ShuffleNet v2,-1,-1
63876440727ddf9f05e58565,pixel2style2pixel,-1,-1
63876440727ddf9f05e58567,Policy Similarity Metric,-1,-1
63876440727ddf9f05e58569,Differentiable Digital Signal Processing,-1,-1
63876440727ddf9f05e5856b,CAM,-1,-1
63876440727ddf9f05e5856d,Primal Wasserstein Imitation Learning,-1,-1
63876440727ddf9f05e5856f,TayPO,-1,-1
63876440727ddf9f05e58571,Transformer Decoder,-1,-1
63876440727ddf9f05e58573,Ghost Bottleneck,-1,-1
63876440727ddf9f05e58575,ShapeConv,-1,-1
63876440727ddf9f05e58577,SSFG regularization,-1,-1
63876440727ddf9f05e58579,Visual Attention,-1,-1
63876440727ddf9f05e5857b,Channel Attention Module,-1,-1
63876440727ddf9f05e5857d,Sparse Transformer,-1,-1
63876440727ddf9f05e5857f,NNCF,-1,-1
63876440727ddf9f05e58581,Bilateral Grid,-1,-1
63876440727ddf9f05e58583,Eligibility Trace,-1,-1
63876440727ddf9f05e58585,Temporal attention,-1,-1
63876440727ddf9f05e58587,Learnable adjacency matrix GCN,-1,-1
63876440727ddf9f05e58589,RBPN,-1,-1
63876440727ddf9f05e5858b,Non-Linear-Bounding-Function,-1,-1
63876440727ddf9f05e5858d,FFMv1,-1,-1
63876440727ddf9f05e5858f,Meta-augmentation,-1,-1
63876440727ddf9f05e58591,EBM,-1,-1
63876440727ddf9f05e58593,1-Dimensional Convolutional Neural Networks,-1,-1
63876440727ddf9f05e58595,SCARLET,-1,-1
63876440727ddf9f05e58597,MacBERT,-1,-1
63876440727ddf9f05e58599,T5,-1,-1
63876440727ddf9f05e5859b,Two Time-scale Update Rule,-1,-1
63876440727ddf9f05e5859d,RIFE,-1,-1
63876440727ddf9f05e5859f,,-1,-1
63876440727ddf9f05e585a1,(2+1)D Convolution,-1,-1
63876440727ddf9f05e585a3,BiDet,-1,-1
63876440727ddf9f05e585a5,RandAugment,-1,-1
63876440727ddf9f05e585a7,UNet++,-1,-1
63876440727ddf9f05e585a9,Deep LSTM Reader,-1,-1
63876440727ddf9f05e585ab,Deep Residual Pansharpening Neural Network,-1,-1
63876440727ddf9f05e585ad,CornerNet-Squeeze Hourglass Module,-1,-1
63876440727ddf9f05e585af,IRN,-1,-1
63876440727ddf9f05e585b1,Chimera,-1,-1
63876440727ddf9f05e585b3,GPU-Efficient Network,-1,-1
63876440727ddf9f05e585b5,AdamW,-1,-1
63876440727ddf9f05e585b7,AGCN,-1,-1
63876440727ddf9f05e585b9,Depthwise Fire Module,-1,-1
63876440727ddf9f05e585bb,Temporally Consistent Spatial Augmentation,-1,-1
63876440727ddf9f05e585bd,SimAdapter,-1,-1
63876440727ddf9f05e585bf,LeViT Attention Block,-1,-1
63876440727ddf9f05e585c1,NICE,-1,-1
63876440727ddf9f05e585c3,Model-Free Episodic Control,-1,-1
63876440727ddf9f05e585c5,DAFNe,-1,-1
63876440727ddf9f05e585c7,Recurrent Trend Predictive Neural Network,-1,-1
63876440727ddf9f05e585c9,Auxiliary Classifier,-1,-1
63876440727ddf9f05e585cb,V-trace,-1,-1
63876440727ddf9f05e585cd,Large-scale spectral clustering,-1,-1
63876440727ddf9f05e585cf,Rendezvous,-1,-1
63876440727ddf9f05e585d1,NeuroTactic,-1,-1
63876440727ddf9f05e585d3,Dynamic SmoothL1 Loss,-1,-1
63876440727ddf9f05e585d5,Multi-head of Mixed Attention,-1,-1
63876440727ddf9f05e585d7,GGS-NNs,-1,-1
63876440727ddf9f05e585d9,Minibatch Discrimination,-1,-1
63876440727ddf9f05e585db,Root-of-Mean-Squared Pooling,-1,-1
63876440727ddf9f05e585dd,TransE,-1,-1
63876440727ddf9f05e585df,MultiGrain,-1,-1
63876440727ddf9f05e585e1,H-BEMD,-1,-1
63876440727ddf9f05e585e3,Adversarial Soft Advantage Fitting (ASAF),-1,-1
63876440727ddf9f05e585e5,TILDEv2,-1,-1
63876440727ddf9f05e585e7,Byte Pair Encoding,-1,-1
63876440727ddf9f05e585e9,All-Attention Layer,-1,-1
63876440727ddf9f05e585eb,IMPALA,-1,-1
63876440727ddf9f05e585ed,XCiT Layer,-1,-1
63876440727ddf9f05e585ef,Context Optimization,-1,-1
63876440727ddf9f05e585f1,SegNet,-1,-1
63876440727ddf9f05e585f3,Generative Adversarial Network,-1,-1
63876440727ddf9f05e585f5,IPBI,-1,-1
63876440727ddf9f05e585f7,Annealing SNNL,-1,-1
63876440727ddf9f05e585f9,Hyperboloid Embeddings,-1,-1
63876440727ddf9f05e585fb,BigGAN,-1,-1
63876440727ddf9f05e585fd,RevNet,-1,-1
63876440727ddf9f05e585ff,LAMB,-1,-1
63876440727ddf9f05e58601,BiGAN,-1,-1
63876440727ddf9f05e58603,Gaussian Mixture Variational Autoencoder,-1,-1
63876440727ddf9f05e58605,Concrete Dropout,-1,-1
63876440727ddf9f05e58607,Scaled Exponential Linear Unit,-1,-1
63876440727ddf9f05e58609,Hierarchical Entity Graph Convolutional Network,-1,-1
63876440727ddf9f05e5860b,Lovasz-Softmax,-1,-1
63876440727ddf9f05e5860d,End-to-End Neural Diarization,-1,-1
63876440727ddf9f05e5860f,NormFormer,-1,-1
63876440727ddf9f05e58611,Adafactor,-1,-1
63876440727ddf9f05e58613,NICE-SLAM,-1,-1
63876440727ddf9f05e58615,H3DNet,-1,-1
63876440727ddf9f05e58617,Rectified Linear Units,-1,-1
63876440727ddf9f05e58619,Invertible 1x1 Convolution,-1,-1
63876440727ddf9f05e5861b,SEER,-1,-1
63876440727ddf9f05e5861d,Sinusoidal Representation Network,-1,-1
63876440727ddf9f05e5861f,ShuffleNet,-1,-1
63876440727ddf9f05e58621,Inverse Square Root Schedule,-1,-1
63876440727ddf9f05e58623,CoVe,-1,-1
63876440727ddf9f05e58625,DeepMask,-1,-1
63876440727ddf9f05e58627,Discriminative Adversarial Search,-1,-1
63876440727ddf9f05e5862a,SRU++,-1,-1
63876440727ddf9f05e5862c,FLICA,-1,-1
63876440727ddf9f05e5862e,Grid Sensitive,-1,-1
63876440727ddf9f05e58630,SCAN-clustering,-1,-1
63876440727ddf9f05e58632,Elastic Dense Block,-1,-1
63876440727ddf9f05e58634,CSPDenseNet,-1,-1
63876440727ddf9f05e58636,ALS,-1,-1
63876440727ddf9f05e58638,Precise RoI Pooling,-1,-1
63876440727ddf9f05e5863a,DMAGE,-1,-1
63876440727ddf9f05e5863c,AMSGrad,-1,-1
63876440727ddf9f05e5863e,Adam,-1,-1
63876440727ddf9f05e58640,Semantic Cross Attention,-1,-1
63876440727ddf9f05e58642,First Integer Neighbor Clustering Hierarchy,-1,-1
63876440727ddf9f05e58644,ProGAN,-1,-1
63876440727ddf9f05e58646,SIG,-1,-1
63876440727ddf9f05e58648,1x1 Convolution,-1,-1
63876440727ddf9f05e5864a,Rotary Position Embedding,-1,-1
63876440727ddf9f05e5864c,TorchBeast,-1,-1
63876440727ddf9f05e5864e,TinaFace,-1,-1
63876440727ddf9f05e58650,Knowledge Graph Refiner,-1,-1
63876440727ddf9f05e58652,Contextual Residual Aggregation,-1,-1
63876440727ddf9f05e58654,Taylor Expansion Policy Optimization,-1,-1
63876440727ddf9f05e58656,Global Convolutional Network,-1,-1
63876440727ddf9f05e58658,SRU,-1,-1
63876440727ddf9f05e5865a,SPADE,-1,-1
63876440727ddf9f05e5865c,PeleeNet,-1,-1
63876440727ddf9f05e5865e,LXMERT,-1,-1
63876440727ddf9f05e58660,LTLS,-1,-1
63876440727ddf9f05e58662,BinaryBERT,-1,-1
63876440727ddf9f05e58664,Attribute2Font,-1,-1
63876440727ddf9f05e58666,Spectrally Normalised GAN,-1,-1
63876440727ddf9f05e58668,Dense Synthesized Attention,-1,-1
63876440727ddf9f05e5866a,Cutout,-1,-1
63876440727ddf9f05e5866c,Graphic Mutual Information,-1,-1
63876440727ddf9f05e5866e,GATv2,-1,-1
63876440727ddf9f05e58670,BiGCN,-1,-1
63876440727ddf9f05e58672,DGCNN,-1,-1
63876440727ddf9f05e58674,ResNeXt,-1,-1
63876440727ddf9f05e58676,CodeBERT,-1,-1
63876440727ddf9f05e58678,Contextualized Topic Models,-1,-1
63876440727ddf9f05e5867a,DiCE Unit,-1,-1
63876440727ddf9f05e5867c,Viewmaker Network,-1,-1
63876440727ddf9f05e5867e,StruBERT,-1,-1
63876440727ddf9f05e58680,DINO,-1,-1
63876440727ddf9f05e58682,Deformable RoI Pooling,-1,-1
63876440727ddf9f05e58684,Joint Learning Architecture,-1,-1
63876440727ddf9f05e58686,Inception Module,-1,-1
63876440727ddf9f05e58688,GradDrop,-1,-1
63876440727ddf9f05e5868a,CMCL,-1,-1
63876440727ddf9f05e5868c,SRS,-1,-1
63876440727ddf9f05e5868e,DELG,-1,-1
63876440727ddf9f05e58690,Cyclical Learning Rate Policy,-1,-1
63876440727ddf9f05e58692,RMS Pooling,-1,-1
63876440727ddf9f05e58694,TAPAS,-1,-1
63876440727ddf9f05e58696,DPN,-1,-1
63876440727ddf9f05e58698,KOVA,-1,-1
63876440727ddf9f05e5869a,Graph Attention Network v2,-1,-1
63876440727ddf9f05e5869c,NeuralRecon,-1,-1
63876440727ddf9f05e5869e,k-Sparse Autoencoder,-1,-1
63876440727ddf9f05e586a0,IB-BERT,-1,-1
63876440727ddf9f05e586a2,Sparse Switchable Normalization,-1,-1
63876440727ddf9f05e586a4,CNN Bidirectional LSTM,-1,-1
63876440727ddf9f05e586a6,ESPNetv2,-1,-1
63876440727ddf9f05e586a8,UCTransNet,-1,-1
63876440727ddf9f05e586aa,Temporal Adaptive Module,-1,-1
63876440727ddf9f05e586ac,Compressive Transformer,-1,-1
63876440727ddf9f05e586ae,Layer-Sequential Unit-Variance Initialization,-1,-1
63876440727ddf9f05e586b0,Attentional Liquid Warping GAN,-1,-1
63876440727ddf9f05e586b2,Universal Language Model Fine-tuning,-1,-1
63876440727ddf9f05e586b4,MCKERNEL,-1,-1
63876440727ddf9f05e586b6,Coresets,-1,-1
63876440727ddf9f05e586b8,ClariNet,-1,-1
63876440727ddf9f05e586ba,PixelRNN,-1,-1
63876440727ddf9f05e586bc,Topographic VAE,-1,-1
63876440727ddf9f05e586be,ShuffleNet V2 Downsampling Block,-1,-1
63876440727ddf9f05e586c0,GrowNet,-1,-1
63876440727ddf9f05e586c2,Single-path NAS,-1,-1
63876440727ddf9f05e586c4,ConvBERT,-1,-1
63876440727ddf9f05e586c6,O-Net,-1,-1
63876440727ddf9f05e586c8,GPipe,-1,-1
63876440727ddf9f05e586ca,Circular Smooth Label,-1,-1
63876440727ddf9f05e586cc,Enhanced Fusion Framework,-1,-1
63876440727ddf9f05e586ce,CPC v2,-1,-1
63876440727ddf9f05e586d0,CTracker,-1,-1
63876440727ddf9f05e586d2,Target Policy Smoothing,-1,-1
63876440727ddf9f05e586d4,LAPGAN,-1,-1
63876440727ddf9f05e586d6,SETR,-1,-1
63876440727ddf9f05e586d8,Stand-Alone Self Attention,-1,-1
63876440727ddf9f05e586da,GraphSAINT,-1,-1
63876440727ddf9f05e586dc,k-Means Clustering,-1,-1
63876440727ddf9f05e586de,Distributional Generalization,-1,-1
63876440727ddf9f05e586e0,XLM-R,-1,-1
63876440727ddf9f05e586e2,Chained-Tracker,-1,-1
63876440727ddf9f05e586e4,ManifoldPlus,-1,-1
63876440727ddf9f05e586e6,Collapsing Linear Unit,-1,-1
63876440727ddf9f05e586e8,PGNet,-1,-1
63876440727ddf9f05e586ea,MEI,-1,-1
63876440727ddf9f05e586ec,Meta Face Recognition,-1,-1
63876440727ddf9f05e586ee,SchNet,-1,-1
63876440727ddf9f05e586f0,NAFNet,-1,-1
63876440727ddf9f05e586f2,Noisy Student,-1,-1
63876440727ddf9f05e586f4,CPVT,-1,-1
63876440727ddf9f05e586f6,Hopfield Layer,-1,-1
63876440727ddf9f05e586f8,RESCAL with Relation Prediction,-1,-1
63876440727ddf9f05e586fa,Sample Redistribution,-1,-1
63876440727ddf9f05e586fc,DBGAN,-1,-1
63876440727ddf9f05e586fe,CBoW Word2Vec,-1,-1
63876440727ddf9f05e58700,Demon ADAM,-1,-1
63876440727ddf9f05e58702,S-shaped ReLU,-1,-1
63876440727ddf9f05e58704,Label Smoothing,-1,-1
63876440727ddf9f05e58706,Region Proposal Network,-1,-1
63876440727ddf9f05e58708,Vision Transformer,-1,-1
63876440727ddf9f05e5870a,Nyströmformer,-1,-1
63876440727ddf9f05e5870c,cVAE,-1,-1
63876440727ddf9f05e5870e,XLNet,-1,-1
63876440727ddf9f05e58710,Dorylus,-1,-1
63876440727ddf9f05e58712,Segmentation Transformer,-1,-1
63876440727ddf9f05e58714,SRN,-1,-1
63876440727ddf9f05e58716,Symbolic rule learning,-1,-1
63876440727ddf9f05e58718,Fast R-CNN,-1,-1
63876440727ddf9f05e5871a,SqueezeNeXt Block,-1,-1
63876440727ddf9f05e5871c,MDL,-1,-1
63876440727ddf9f05e5871e,AdaSqrt,-1,-1
63876440727ddf9f05e58720,PSFR-GAN,-1,-1
63876440727ddf9f05e58722,TaBERT,-1,-1
63876440727ddf9f05e58724,UNet Transformer,-1,-1
63876440727ddf9f05e58726,OTM,-1,-1
63876440727ddf9f05e58728,Gradient-Based Subword Tokenization,-1,-1
63876440727ddf9f05e5872a,DPT,-1,-1
63876440727ddf9f05e5872c,Inverse Q-Learning,-1,-1
63876440727ddf9f05e5872e,Parametric UMAP,-1,-1
63876440727ddf9f05e58730,Graph sampling based inductive learning method,-1,-1
63876440727ddf9f05e58732,EncAttAgg,-1,-1
63876440727ddf9f05e58734,mLSTM,-1,-1
63876440727ddf9f05e58736,SAGA,-1,-1
63876440727ddf9f05e58738,VirTex,-1,-1
63876440727ddf9f05e5873a,PipeDream-2BW,-1,-1
63876440727ddf9f05e5873c,SSKD,-1,-1
63876440727ddf9f05e5873e,VSF,-1,-1
63876440727ddf9f05e58740,Mixture Normalization,-1,-1
63876440727ddf9f05e58742,Attentional Liquid Warping Block,-1,-1
63876440727ddf9f05e58744,ENIGMA,-1,-1
63876440727ddf9f05e58746,PipeDream,-1,-1
63876440727ddf9f05e58748,SESAME Discriminator,-1,-1
63876440727ddf9f05e5874a,k-NN,-1,-1
63876440727ddf9f05e5874c,STATEGAME MAINTAIN PICTURE BALANCED PLAY STABLE,-1,-1
63876440727ddf9f05e5874e,Feature Information Entropy Regularized Cross Entropy,-1,-1
63876440727ddf9f05e58750,Inception v2,-1,-1
63876440727ddf9f05e58752,RandomRotate,-1,-1
63876440727ddf9f05e58754,Uncertainty Class Activation Map (U-CAM) Using Gradient Certainty Method,-1,-1
63876440727ddf9f05e58756,Contrastive Predictive Coding,-1,-1
63876440727ddf9f05e58758,PVTv2,-1,-1
63876440727ddf9f05e5875a,wav2vec Unsupervised,-1,-1
63876440727ddf9f05e5875c,DeCLUTR,-1,-1
63876440727ddf9f05e5875e,Goal-Driven Tree-Structured Neural Model,-1,-1
63876440727ddf9f05e58760,GloVe,-1,-1
