_id,query,searched,downloaded
6387a608727ddf9f05e7ea3c,Discriminative Fine-Tuning,68,-1
6387a608727ddf9f05e7ea3e,BasicVSR,1,-1
6387a608727ddf9f05e7ea40,GCNet,8,-1
6387a608727ddf9f05e7ea42,Levenshtein Transformer,21,-1
6387a608727ddf9f05e7ea46,EvoNorms,1,-1
6387a608727ddf9f05e7ea4a,RAG,59,-1
6387a608727ddf9f05e7ea4e,Shrink and Fine-Tune,70,-1
6387a608727ddf9f05e7ea50,Problem Agnostic Speech Encoder +,3,-1
6387a608727ddf9f05e7ea54,Linear Discriminant Analysis,178,-1
6387a608727ddf9f05e7ea56,Population Based Training,147,-1
6387a608727ddf9f05e7ea58,VOS,139,-1
6387a608727ddf9f05e7ea5a,mT5,92,-1
6387a608727ddf9f05e7ea5c,Relativistic GAN,12,-1
6387a608727ddf9f05e7ea62,ArcFace,157,-1
6387a608727ddf9f05e7ea66,PSANet,3,-1
6387a608727ddf9f05e7ea68,SASA,60,-1
6387a608727ddf9f05e7ea6a,Spectral Tensor Train Parameterization,8,-1
6387a608727ddf9f05e7ea72,GPSA,4,-1
6387a608727ddf9f05e7ea78,Geometric Manifold Component Estimator,4,-1
6387a608727ddf9f05e7ea7a,Generative Adversarial Transformer,142,-1
6387a608727ddf9f05e7ea7e,SMOTE,180,-1
6387a608727ddf9f05e7ea80,End-to-end Adaptive Distributed Training,84,-1
6387a608727ddf9f05e7ea82,DenseNet,187,-1
6387a608727ddf9f05e7ea84,Low-Rank Factorization-based Multi-Head Attention,4,-1
6387a608727ddf9f05e7ea8c,Online Normalization,168,-1
6387a608727ddf9f05e7ea90,FASFA,5,-1
6387a608727ddf9f05e7ea92,SIFA,16,-1
6387a608727ddf9f05e7ea96,DANCE,190,-1
6387a608727ddf9f05e7ea9a,Multiplicative LSTM,108,-1
6387a608727ddf9f05e7ea9c,ALDA,121,-1
6387a608727ddf9f05e7ea9e,4D A*,200,-1
6387a608727ddf9f05e7eaa0,Additive Attention,159,-1
6387a608727ddf9f05e7eaa4,Hierarchical BiLSTM Max Pooling,1,-1
6387a608727ddf9f05e7eaa6,FractalNet,1,-1
6387a608727ddf9f05e7eaa8,Co-Scale Conv-attentional Image Transformer,4,-1
6387a608727ddf9f05e7eaac,CR-NET,200,-1
6387a608727ddf9f05e7eab0,CS-GAN,35,-1
6387a608727ddf9f05e7eab2,Beta-VAE,64,-1
6387a608727ddf9f05e7eab4,REM,200,-1
6387a608727ddf9f05e7eab6,Parrot,115,-1
6387a608727ddf9f05e7eab8,Ape-X,158,-1
6387a608727ddf9f05e7eabc,Activation Normalization,200,-1
6387a608727ddf9f05e7eabe,SAGAN Self-Attention Module,10,-1
6387a608727ddf9f05e7eac0,Hyper-parameter optimization,200,-1
6387a608727ddf9f05e7eac2,Point Gathering Network,166,-1
6387a608727ddf9f05e7eac6,FoveaBox,7,-1
6387a608727ddf9f05e7eac8,Conditional Variational Auto Encoder,18,-1
6387a608727ddf9f05e7eacc,BiLSTM,200,-1
6387a608727ddf9f05e7eace,Bidirectional LSTM,200,-1
6387a608727ddf9f05e7ead6,SAG,200,-1
6387a608727ddf9f05e7eade,PixelCNN,11,-1
6387a608727ddf9f05e7eae0,SPS,171,-1
6387a608727ddf9f05e7eae4,Decorrelated Batch Normalization,2,-1
6387a608727ddf9f05e7eae8,Siamese Multi-depth Transformer-based Hierarchical Encoder,2,-1
6387a608727ddf9f05e7eaee,Connectionist Temporal Classification Loss,19,-1
6387a608727ddf9f05e7eaf0,Convolution-enhanced image Transformer,2,-1
6387a608727ddf9f05e7eaf2,Locality Sensitive Hashing Attention,6,-1
6387a608727ddf9f05e7eaf4,ATMO,42,-1
6387a608727ddf9f05e7eaf6,Reduction-A,200,-1
6387a608727ddf9f05e7eafc,DeeBERT,1,-1
6387a608727ddf9f05e7eb06,Graph Attention Network,200,-1
6387a608727ddf9f05e7eb08,AlphaZero,18,-1
6387a608727ddf9f05e7eb0c,PMLM,1,-1
6387a608727ddf9f05e7eb0e,Nesterov Accelerated Gradient,51,-1
6387a608727ddf9f05e7eb10,Supervised Contrastive Loss,42,-1
6387a608727ddf9f05e7eb12,Global-and-Local attention,200,-1
6387a608727ddf9f05e7eb14,Lifelong Infinite Mixture,5,-1
6387a608727ddf9f05e7eb16,SVM,200,-1
6387a608727ddf9f05e7eb18,PAR Transformer,200,-1
6387a608727ddf9f05e7eb1a,ComplEx-N3,65,-1
6387a608727ddf9f05e7eb1e,CenterNet,88,-1
6387a608727ddf9f05e7eb20,ResMLP,115,-1
6387a608727ddf9f05e7eb22,ODL,36,-1
6387a608727ddf9f05e7eb26,IoU-Net,200,-1
6387a608727ddf9f05e7eb28,CNN BiLSTM,151,-1
6387a608727ddf9f05e7eb2a,ResNet,200,-1
6387a608727ddf9f05e7eb2c,Mutual Guidance,29,-1
6387a608727ddf9f05e7eb2e,RPM-Net,28,-1
6387a608727ddf9f05e7eb30,Balanced L1 Loss,200,-1
6387a608727ddf9f05e7eb32,WaveRNN,32,-1
6387a608727ddf9f05e7eb36,Path Length Regularization,200,-1
