_id,query,searched,downloaded
6387a609727ddf9f05e7ef90,Independent Component Analysis,200,-1
6387a609727ddf9f05e7ef92,LAMA,200,-1
6387a609727ddf9f05e7ef94,Gaussian Error Linear Units,200,-1
6387a609727ddf9f05e7ef96,GPT-2,200,-1
6387a609727ddf9f05e7ef98,IQL,10,-1
6387a609727ddf9f05e7ef9a,SaBN,2,-1
6387a609727ddf9f05e7ef9c,GMVAE,1,-1
6387a609727ddf9f05e7ef9e,CANINE,77,-1
6387a609727ddf9f05e7efa0,ALIS,200,-1
6387a609727ddf9f05e7efa2,FeatureNMS,0,-1
6387a609727ddf9f05e7efa4,SEED RL,200,-1
6387a609727ddf9f05e7efa6,RotNet,5,-1
6387a609727ddf9f05e7efa8,Polyak Averaging,3,-1
6387a609727ddf9f05e7efaa,PixelShuffle,43,-1
6387a609727ddf9f05e7efac,Mixer Layer,29,-1
6387a609727ddf9f05e7efae,Single-Headed Attention,73,-1
6387a609727ddf9f05e7efb0,Relation-aware Global Attention,61,-1
6387a609727ddf9f05e7efb2,Test-time Local Converter,36,-1
6387a609727ddf9f05e7efb4,Large-scale Information Network Embedding,200,-1
6387a609727ddf9f05e7efb6,Pixel Recurrent Neural Network,133,-1
6387a609727ddf9f05e7efb8,Global Context Block,200,-1
6387a609727ddf9f05e7efba,Weight Tying,35,-1
6387a609727ddf9f05e7efbc,ELU,200,-1
6387a609727ddf9f05e7efbe,PELU,12,-1
6387a609727ddf9f05e7efc0,Hi-LANDER,3,-1
6387a609727ddf9f05e7efc2,NCL,148,-1
6387a609727ddf9f05e7efc4,Unitary RNN,0,-1
6387a609727ddf9f05e7efc6,Fishr,2,-1
6387a609727ddf9f05e7efc8,Negative Face Recognition,200,-1
6387a609727ddf9f05e7efca,Phish: A Novel Hyper-Optimizable Activation Function,0,-1
6387a609727ddf9f05e7efcc,Learning to Match,200,-1
6387a609727ddf9f05e7efce,Conditional Relation Network,40,-1
6387a609727ddf9f05e7efd0,RE-NET,200,-1
6387a609727ddf9f05e7efd2,SqueezeNeXt,1,-1
6387a609727ddf9f05e7efd4,DMA,191,-1
6387a609727ddf9f05e7efd6,PointNet,42,-1
6387a609727ddf9f05e7efd8,Conditional Random Field,200,-1
6387a609727ddf9f05e7efda,Self-regularizing Boundary Time and Amplitude Warping,0,-1
6387a609727ddf9f05e7efdc,E-MBConv,8,-1
6387a609727ddf9f05e7efde,GAN Least Squares Loss,44,-1
6387a609727ddf9f05e7efe0,Channel & Spatial attention,188,-1
6387a609727ddf9f05e7efe2,HITNet,0,-1
6387a609727ddf9f05e7efe4,Neural Additive Model,200,-1
