_id,query,searched,downloaded
6387a609727ddf9f05e7f3cc,Leaky ReLU,200,-1
6387a609727ddf9f05e7f3ce,CRF,200,-1
6387a609727ddf9f05e7f3d0,Hybrid Firefly and Particle Swarm Optimization,0,-1
6387a609727ddf9f05e7f3d2,TDN,22,-1
6387a609727ddf9f05e7f3d4,Gather-Excite Networks,3,-1
6387a609727ddf9f05e7f3d6,CoBERL,0,-1
6387a609727ddf9f05e7f3d8,Filter Response Normalization,200,-1
6387a609727ddf9f05e7f3da,Kernel Inducing Points,6,-1
6387a609727ddf9f05e7f3dc,PixLoc,0,-1
6387a609727ddf9f05e7f3de,Phish,130,-1
6387a609727ddf9f05e7f3e0,NesT,200,-1
6387a609727ddf9f05e7f3e2,Multi-DConv-Head Attention,0,-1
6387a609727ddf9f05e7f3e4,GPFL,0,-1
6387a609727ddf9f05e7f3e6,Voxel Transformer,10,-1
6387a609727ddf9f05e7f3e8,Genetic Algorithms,200,-1
6387a609727ddf9f05e7f3ea,CT-Layer,200,-1
6387a609727ddf9f05e7f3ec,RegionViT,0,-1
6387a609727ddf9f05e7f3ee,Error Back Proragation Network,0,-1
6387a609727ddf9f05e7f3f0,Gradient-based optimization,200,-1
6387a609727ddf9f05e7f3f2,Wavelet Distributed Training,18,-1
6387a609727ddf9f05e7f3f4,GBST,13,-1
6387a609727ddf9f05e7f3f6,Relational Graph Convolution Network,14,-1
6387a609727ddf9f05e7f3f8,LipGAN,0,-1
6387a609727ddf9f05e7f3fa,Gated Convolution,91,-1
6387a609727ddf9f05e7f3fc,G-GLN Neuron,0,-1
6387a609727ddf9f05e7f3fe,Teacher-Tutor-Student Knowledge Distillation,0,-1
6387a609727ddf9f05e7f400,online deep learning,200,-1
6387a609727ddf9f05e7f402,ReLIC,59,-1
6387a609727ddf9f05e7f404,Pyramid Vision Transformer,6,-1
6387a609727ddf9f05e7f406,SmeLU,1,-1
6387a609727ddf9f05e7f408,NTK,18,-1
6387a609727ddf9f05e7f40a,Smish,1,-1
6387a609727ddf9f05e7f40c,ESP,200,-1
6387a609727ddf9f05e7f40e,ORB-Simultaneous localization and mapping,3,-1
6387a609727ddf9f05e7f410,Early Stopping,200,-1
6387a609727ddf9f05e7f412,DG-Net,54,-1
6387a609727ddf9f05e7f414,Neural Network Compression Framework,46,-1
6387a60a727ddf9f05e7f416,Segment Sorting,200,-1
6387a60a727ddf9f05e7f418,Pansharpening by convolutional neural networks in the full resolution framework,0,-1
6387a60a727ddf9f05e7f41a,CBHG,0,-1
6387a60a727ddf9f05e7f41c,Meta Pseudo Labels,47,-1
6387a60a727ddf9f05e7f41e,DEXTR,1,-1
6387a60a727ddf9f05e7f420,Spatial CNN with UNet based Encoder-decoder and ConvLSTM,0,-1
6387a60a727ddf9f05e7f422,Neural network for graphs,200,-1
6387a60a727ddf9f05e7f424,Spatial & Temporal Attention,55,-1
6387a60a727ddf9f05e7f426,EESP,2,-1
6387a60a727ddf9f05e7f428,Natural Gradient Descent,200,-1
6387a60a727ddf9f05e7f42a,CSGLD,0,-1
6387a60a727ddf9f05e7f42c,Temporal Activation Regularization,40,-1
6387a60a727ddf9f05e7f42e,uPIT,16,-1
6387a60a727ddf9f05e7f430,IMGEP,0,-1
6387a60a727ddf9f05e7f432,GAT,200,-1
6387a60a727ddf9f05e7f434,Sarsa Lambda,16,-1
6387a60a727ddf9f05e7f436,Agglomerative Contextual Decomposition,0,-1
6387a60a727ddf9f05e7f438,Multi-partition Embedding Interaction,9,-1
6387a60a727ddf9f05e7f43a,PipeMare,0,-1
6387a60a727ddf9f05e7f43c,Random Synthesized Attention,18,-1
6387a60a727ddf9f05e7f43e,PPMC,2,-1
6387a60a727ddf9f05e7f440,SortCut Sinkhorn Attention,0,-1
6387a60a727ddf9f05e7f442,Spatial Attention Module (ThunderNet),0,-1
6387a60a727ddf9f05e7f444,EdgeFlow,0,-1
6387a60a727ddf9f05e7f446,MotionNet,0,-1
6387a60a727ddf9f05e7f448,LRNet,2,-1
6387a60a727ddf9f05e7f44a,Continuously Indexed Domain Adaptation,1,-1
6387a60a727ddf9f05e7f44c,SERLU,1,-1
6387a60a727ddf9f05e7f44e,ViLBERT,4,-1
