_id,query,searched,downloaded
6387a608727ddf9f05e7ebe6,High-level backbone,104,-1
6387a608727ddf9f05e7ebe8,Spatial Transformer,137,-1
6387a608727ddf9f05e7ebea,Generalized Mean Pooling,37,-1
6387a608727ddf9f05e7ebee,Self-Training with Task Augmentation,110,-1
6387a608727ddf9f05e7ebf2,MoGA-C,5,-1
6387a608727ddf9f05e7ebf4,GLU,155,-1
6387a608727ddf9f05e7ebf6,Attention Gate,108,-1
6387a608727ddf9f05e7ebfc,Highway Layer,62,-1
6387a608727ddf9f05e7ec00,Graph Transformer,110,-1
6387a608727ddf9f05e7ec02,Pyramidal Residual Unit,3,-1
6387a608727ddf9f05e7ec04,Positional Encoding Generator,23,-1
6387a608727ddf9f05e7ec06,Zero-padded Shortcut Connection,5,-1
6387a608727ddf9f05e7ec08,TuckER,98,-1
6387a608727ddf9f05e7ec0a,Matching The Statements,107,-1
6387a608727ddf9f05e7ec0c,MPSO,185,-1
6387a608727ddf9f05e7ec0e,GLIDE,24,-1
6387a608727ddf9f05e7ec10,MobileNetV3,55,-1
6387a608727ddf9f05e7ec14,GAM,183,-1
6387a608727ddf9f05e7ec16,Early exiting,28,-1
6387a608727ddf9f05e7ec18,ELiSH,9,-1
6387a608727ddf9f05e7ec1a,Deep Graph Infomax,1,-1
6387a608727ddf9f05e7ec1c,WYS,27,-1
6387a608727ddf9f05e7ec20,ChebNet,2,-1
6387a608727ddf9f05e7ec22,Tree Ensemble to Rules,137,-1
6387a608727ddf9f05e7ec26,Laplacian Pyramid Network,9,-1
6387a608727ddf9f05e7ec2a,GhostNet,25,-1
6387a608727ddf9f05e7ec2c,DFA,200,-1
6387a608727ddf9f05e7ec2e,Path Planning and Motion Control,21,-1
6387a608727ddf9f05e7ec30,Conditional Instance Normalization,55,-1
6387a608727ddf9f05e7ec32,GCT,31,-1
6387a608727ddf9f05e7ec38,Graph Convolutional Networks for Fake News Detection,10,-1
6387a608727ddf9f05e7ec3a,UNETR,6,-1
6387a608727ddf9f05e7ec3c,HS-ResNet,38,-1
6387a608727ddf9f05e7ec3e,ZCA Whitening,166,-1
6387a608727ddf9f05e7ec40,Shapley Additive Explanations,165,-1
6387a608727ddf9f05e7ec42,Sliding Window Attention,26,-1
6387a608727ddf9f05e7ec44,Location-based Attention,85,-1
6387a608727ddf9f05e7ec46,ARMA,168,-1
6387a608727ddf9f05e7ec48,FSAF,10,-1
6387a608727ddf9f05e7ec4a,GAN Hinge Loss,19,-1
6387a608727ddf9f05e7ec4c,Local Mixup,47,-1
6387a608727ddf9f05e7ec4e,Self-training Guided Prototypical Cross-domain Self-supervised learning,2,-1
6387a608727ddf9f05e7ec50,Smooth Step,126,-1
6387a608727ddf9f05e7ec52,Spatial Pyramid Pooling,27,-1
6387a608727ddf9f05e7ec56,Mixture model network,125,-1
6387a608727ddf9f05e7ec58,Bottleneck Residual Block,96,-1
6387a608727ddf9f05e7ec5a,Virtual Data Augmentation,62,-1
6387a608727ddf9f05e7ec5e,SRM,38,-1
6387a608727ddf9f05e7ec62,MobileNetV2,178,-1
