_id,query,searched,downloaded
6387a60a727ddf9f05e7f57d,Memory-Associated Differential Learning,18,-1
6387a60a727ddf9f05e7f57f,Hierarchical VAE,17,-1
6387a60a727ddf9f05e7f581,Differentiable Neural Architecture Search,49,-1
6387a60a727ddf9f05e7f583,Vision-and-Langauge Transformer,4,-1
6387a60a727ddf9f05e7f585,Pansharpening Network,2,-1
6387a60a727ddf9f05e7f587,MonoPort,0,-1
6387a60a727ddf9f05e7f589,Concatenated Skip Connection,53,-1
6387a60a727ddf9f05e7f58b,Support Vector Machine,200,-1
6387a60a727ddf9f05e7f58d,AutoTinyBERT,0,-1
6387a60a727ddf9f05e7f58f,SymmNet,0,-1
6387a60a727ddf9f05e7f591,Neural Probabilistic Language Model,200,-1
6387a60a727ddf9f05e7f593,fastText,200,-1
6387a60a727ddf9f05e7f595,Varifocal Loss,0,-1
6387a60a727ddf9f05e7f597,VisTR,1,-1
6387a60a727ddf9f05e7f599,Gated Convolution Network,44,-1
6387a60a727ddf9f05e7f59b,Grab,200,-1
6387a60a727ddf9f05e7f59d,Iterative Latent Variable Refinement,3,-1
6387a60a727ddf9f05e7f59f,Adaptive Feature Pooling,174,-1
6387a60a727ddf9f05e7f5a1,SSE,200,-1
6387a60a727ddf9f05e7f5a3,Residual Normal Distribution,200,-1
6387a60a727ddf9f05e7f5a5,Subformer,0,-1
6387a60a727ddf9f05e7f5a7,FEFM,0,-1
6387a60a727ddf9f05e7f5a9,Decentralized Distributed Proximal Policy Optimization,2,-1
6387a60a727ddf9f05e7f5ab,Context-aware Visual Attention-based (CoVA) webpage object detection pipeline,0,-1
6387a60a727ddf9f05e7f5ad,Multiplicative RNN,58,-1
6387a60a727ddf9f05e7f5af,Channel-wise Cross Attention,107,-1
6387a60a727ddf9f05e7f5b1,SPP-Net,26,-1
6387a60a727ddf9f05e7f5b3,ZeRO-Offload,4,-1
6387a60a727ddf9f05e7f5b5,ViP-DeepLab,0,-1
6387a60a727ddf9f05e7f5b7,LARS,200,-1
6387a60a727ddf9f05e7f5b9,Denoised Smoothing,34,-1
6387a60a727ddf9f05e7f5bb,Feature Intertwiner,0,-1
6387a60a727ddf9f05e7f5bd,CARLA: An Open Urban Driving Simulator,0,-1
6387a60a727ddf9f05e7f5bf,m-arcsinh,2,-1
6387a60a727ddf9f05e7f5c1,NADAM,200,-1
6387a60a727ddf9f05e7f5c3,Instruction Pointer Attention Graph Neural Network,1,-1
6387a60a727ddf9f05e7f5c5,RESCAL,17,-1
6387a60a727ddf9f05e7f5c7,Mechanism Transfer,200,-1
6387a60a727ddf9f05e7f5c9,NoisyNet-DQN,0,-1
6387a60a727ddf9f05e7f5cb,AdaBound,53,-1
6387a60a727ddf9f05e7f5cd,Dual Contrastive Learning,4,-1
6387a60a727ddf9f05e7f5cf,TD-VAE,14,-1
6387a60a727ddf9f05e7f5d1,AE,200,-1
6387a60a727ddf9f05e7f5d3,Embedded Dot Product Affinity,2,-1
6387a60a727ddf9f05e7f5d5,MODERN,200,-1
6387a60a727ddf9f05e7f5d7,nlogistic-sigmoid function,11,-1
6387a60a727ddf9f05e7f5d9,OverFeat,11,-1
6387a60a727ddf9f05e7f5db,Linear Regression,200,-1
6387a60a727ddf9f05e7f5dd,RGA,23,-1
6387a60a727ddf9f05e7f5e1,A Framework for Leader Identification in Coordinated Activity,3,-1
6387a60a727ddf9f05e7f5e3,ProxylessNet-GPU,0,-1
6387a60a727ddf9f05e7f5e5,GraRep,1,-1
6387a60a727ddf9f05e7f5e7,TAPEX,1,-1
6387a60a727ddf9f05e7f5e9,TABBIE,0,-1
6387a60a727ddf9f05e7f5eb,GA,200,-1
6387a60a727ddf9f05e7f5ed,MXMNet,0,-1
6387a60a727ddf9f05e7f5ef,Bilinear Attention,200,-1
6387a60a727ddf9f05e7f5f1,Graph Path Feature Learning,200,-1
6387a60a727ddf9f05e7f5f3,CW-ERM,6,-1
6387a60a727ddf9f05e7f5f5,CTC Loss,140,-1
6387a60a727ddf9f05e7f5f7,LayoutReader,0,-1
6387a60a727ddf9f05e7f5f9,Multiple Random Window Discriminator,15,-1
6387a60a727ddf9f05e7f5fb,FiLM Module,134,-1
6387a60a727ddf9f05e7f5fd,LPM,16,-1
6387a60a727ddf9f05e7f5ff,PGHI,0,-1
6387a60a727ddf9f05e7f601,Blender,200,-1
6387a60a727ddf9f05e7f605,ShakeDrop,1,-1
6387a60a727ddf9f05e7f607,Anti-Alias Downsampling,3,-1
6387a60a727ddf9f05e7f609,SDNE,7,-1
6387a60a727ddf9f05e7f60b,GeniePath,0,-1
6387a60a727ddf9f05e7f60d,Harm-Net,104,-1
6387a60a727ddf9f05e7f611,Normalizing Flows,25,-1
6387a60a727ddf9f05e7f613,Replacing Eligibility Trace,2,-1
6387a60a727ddf9f05e7f61d,Temporal Pyramid Network,11,-1
6387a60a727ddf9f05e7f623,Hybrid Task Cascade,12,-1
6387a60a727ddf9f05e7f625,Hardtanh Activation,0,-1
